Price,Close,High,Low,Open,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX
Date,,,,,
8/4/2020,50.9640007,51.04399872,49.86500168,49.86500168,56080000
8/5/2020,50.21099854,51.00999832,50.11999893,50.86800003,43082000
8/6/2020,50.90800095,51.08200073,49.86999893,50.4109993,37259000
8/7/2020,49.47299957,50.82899857,48.66799927,50.54499817,59103000
8/10/2020,48.33800125,49.74599838,47.86299896,49.33499908,46912000
8/11/2020,46.69300079,48.09199905,46.65499878,47.97499847,73292000
8/12/2020,47.54700089,48.24900055,47.01800156,47.13399887,54392000
8/13/2020,48.13299942,48.44499969,47.64500046,47.84000015,30089000
8/14/2020,48.26800156,48.83300018,48.02099991,48.2820015,29435000
8/17/2020,48.23500061,48.62400055,47.90999985,48.41899872,24235000
8/18/2020,49.18700027,49.52999878,48.27999878,48.43500137,35055000
8/19/2020,48.45299911,49.45000076,48.34999847,49.39300156,31562000
8/20/2020,49.79000092,49.89400101,48.38899994,48.46900177,51325000
8/21/2020,49.23099899,49.81299973,49,49.64599991,39213000
8/24/2020,48.88100052,50.09999847,48.31600189,49.54399872,47622000
8/25/2020,49.05799866,49.24700165,48.50899887,48.81900024,57277000
8/26/2020,54.75299835,54.90399933,49.20800018,49.25,203737000
8/27/2020,52.6269989,54.09999847,52.125,53.77799988,90629000
8/28/2020,52.38899994,53.90000153,52.20000076,53.20000076,44175000
8/31/2020,52.95600128,53.19900131,51.75799942,52.11600113,49414000
9/1/2020,55.65499878,55.73899841,53.24499893,53.25999832,95727000
9/2/2020,55.2840004,55.65000153,53.73699951,55.37799835,58869000
9/3/2020,52.57500076,55.40000153,52.13199997,54.5,90711000
9/4/2020,51.60499954,52.73600006,48.59799957,52.01800156,82701000
9/8/2020,50.70199966,52.20000076,49.5,49.84000015,55727000
9/9/2020,50.01900101,52,49.25699997,51.92100143,68481000
9/10/2020,48.06700134,50.62900162,47.88399887,50.33499908,62402000
9/11/2020,48.20299911,49.3730011,47.68099976,48.64899826,50352000
9/14/2020,47.62599945,48.89899826,47.13000107,48.06200027,73591000
9/15/2020,49.59899902,49.74700165,48.1629982,48.40000153,53370000
9/16/2020,48.38600159,50.4659996,48.33100128,49.99900055,43949000
9/17/2020,47.02000046,47.84000015,46.32699966,47.51599884,53793000
9/18/2020,46.99599838,47.93999863,45.86000061,47.25099945,67177000
9/21/2020,48.73500061,48.77799988,46.63199997,46.76900101,54575000
9/22/2020,49.11700058,49.18199921,47.92599869,48.90100098,34823000
9/23/2020,47.06100082,49.10400009,46.90000153,49.10400009,37264000
9/24/2020,47.30799866,47.70000076,46.7820015,47.0530014,37272000
9/25/2020,48.2879982,48.48699951,46.8030014,47.43899918,37694000
9/28/2020,49.06499863,49.20000076,47.7879982,48.9109993,47735000
9/29/2020,49.34799957,49.62900162,48.65299988,48.95000076,35415000
9/30/2020,50.00299835,50.46300125,48.92699814,49.25699997,46341000
10/1/2020,52.75099945,52.95500183,50.36000061,50.60300064,81537000
10/2/2020,50.30599976,52.63700104,50.27000046,51.64300156,60712000
10/5/2020,52.06499863,52.09899902,50.16999817,50.68000031,40881000
10/6/2020,50.5870018,52.18199921,50.41600037,51.87200165,41990000
10/7/2020,53.4659996,53.64899826,51.58200073,51.79999924,79887000
10/8/2020,53.17900085,53.5,52.41500092,53.34799957,53865000
10/9/2020,53.94400024,54.4280014,53.5,53.78300095,47813000
10/12/2020,53.98099899,55.18099976,53.82400131,54.88100052,53911000
10/13/2020,55.4090004,55.76499939,53.72000122,54.05599976,56025000
10/14/2020,54.14500046,57.24900055,54.09999847,56.26100159,94990000
10/15/2020,54.19400024,55.12200165,53.50999832,54.55199814,51131000
10/16/2020,53.07899857,55.43299866,53.00299835,54.95000076,63474000
10/19/2020,53.0719986,54.18000031,52.5379982,53.70700073,75675000
10/20/2020,52.54199982,53.37799835,52.22600174,52.81399918,100472000
10/21/2020,48.90499878,50.68500137,48.82500076,50.10300064,174057000
10/22/2020,48.52299881,49.51399994,48.20000076,49.46900177,69979000
10/23/2020,48.82799911,49.00600052,48.13499832,48.81100082,49279000
10/26/2020,48.82400131,49.68199921,47.88999939,48.70299911,61861000
10/27/2020,48.89300156,49.04899979,48.29299927,49.00099945,36272000
10/28/2020,48.62400055,49.40000153,48.32799911,48.63600159,59927000
10/29/2020,50.42100143,51.38999939,47.93399811,48.84999847,111207000
10/30/2020,47.57400131,50.58800125,47.22100067,50.20100021,78079000
11/2/2020,48.41199875,48.63000107,47.5,47.88700104,44082000
11/3/2020,48.72200012,49.53099823,47.87599945,48.49300003,36902000
11/4/2020,49.69499969,50.77299881,49.39799881,49.5359993,51373000
11/5/2020,51.37599945,51.8730011,50.34500122,50.65599823,53728000
11/6/2020,51.47299957,51.52099991,50.25099945,51.5,42363000
11/9/2020,47.04999924,49.58499908,46.72600174,48.55400085,104197000
11/10/2020,48.02399826,48.45999908,46.3409996,47.09500122,83061000
11/11/2020,49.07600021,49.16799927,47.82600021,48.29999924,54605000
11/12/2020,48.67699814,49.65200043,48.04299927,49.09999847,50637000
11/13/2020,48.2840004,48.89400101,47.77999878,48.67699814,30027000
11/16/2020,47.90999985,48.55799866,47.72999954,48,39536000
11/17/2020,48.06299973,48.75099945,47.88499832,48.01200104,36981000
11/18/2020,48.17900085,48.86100006,47.77199936,48.19499969,36292000
11/19/2020,48.46699905,48.77999878,48.04700089,48.20000076,22547000
11/20/2020,48.82400131,49.47600174,48.1570015,48.52199936,42534000
11/23/2020,47.66199875,49.11500168,47.58399963,49.04600143,54166000
11/24/2020,48.2879982,48.40499878,47.5890007,47.88399887,35505000
11/25/2020,48.5,48.68999863,47.89199829,48.51300049,35986000
11/27/2020,49.13600159,49.32500076,48.18500137,48.65800095,28058000
11/30/2020,49.06999969,49.25500107,48.1269989,49.00799942,35309000
12/1/2020,50.45800018,50.9469986,49.19800186,49.23400116,50527000
12/2/2020,50.33800125,50.68000031,49.34999847,50.16199875,30284000
12/3/2020,49.7519989,50.8769989,49.60400009,50.29899979,28261000
12/4/2020,49.83100128,50.45000076,49.36399841,49.75,36662000
12/7/2020,51.57799911,51.77600098,49.77700043,50.00099945,42893000
12/8/2020,51.26599884,52.14899826,50.55500031,51.79000092,42290000
12/9/2020,49.36000061,51.45000076,49.12900162,51.0530014,41788000
12/10/2020,50.10900116,50.3769989,49.29100037,49.45600128,30182000
12/11/2020,50.3219986,50.33399963,49.48500061,49.5,32109000
12/14/2020,52.24200058,52.41600037,50.11800003,50.54399872,57704000
12/15/2020,51.97800064,52.47000122,51.35599899,51.84999847,33949000
12/16/2020,52.48300171,52.73799896,51.76900101,52.01100159,36824000
12/17/2020,53.29000092,53.54899979,52.64400101,52.90000153,31934000
12/18/2020,53.44499969,53.63700104,52.60200119,53.31999969,45027000
12/21/2020,52.89099884,53.26200104,52.11500168,53.00500107,38940000
12/22/2020,52.73300171,53.04000092,52.04999924,52.76900101,19066000
12/23/2020,51.44800186,52.63199997,51.41999817,52.47600174,23932000
12/24/2020,51.39699936,51.93500137,51.22100067,51.51200104,11440000
12/28/2020,51.91199875,52.36600113,50.71300125,51.64300156,28919000
12/29/2020,53.0870018,53.65499878,51.54800034,51.99000168,40224000
12/30/2020,52.45899963,53.32600021,52.36899948,53.01300049,18763000
12/31/2020,54.07300186,54.54999924,52.31499863,52.5530014,53923000
1/4/2021,52.2859993,54.08000183,51.50899887,53.90000153,44444000
1/5/2021,52.08000183,52.6780014,51.5890007,52.15499878,31339000
1/6/2021,50.04899979,51.31000137,49.95000076,51.1969986,53462000
1/7/2021,50.88899994,51.64400101,50.64199829,50.82799911,36864000
1/8/2021,51.04000092,51.32400131,50.45100021,51.13100052,29739000
1/11/2021,49.90999985,51.07300186,49.79499817,50.7840004,38062000
1/12/2021,49.42499924,50.10900116,48.56700134,50,59904000
1/13/2021,50.77899933,51.23500061,49.30099869,49.54999924,50321000
1/14/2021,50.08599854,51.45000076,49.95800018,50.73500061,41774000
1/15/2021,49.79800034,50.63199997,49.50999832,50,58958000
1/19/2021,50.17699814,50.92499924,49.35400009,50.09999847,123158000
1/20/2021,58.63399887,59.32899857,55.68600082,56.54199982,326375000
1/21/2021,57.98400116,58.875,57.04000092,58.24499893,118021000
1/22/2021,56.51699829,58.39899826,56.43500137,58.20999908,75508000
1/25/2021,55.6780014,56.97499847,54.86500168,56.70000076,72073000
1/26/2021,56.19300079,56.79899979,55.40599823,55.47299957,50238000
1/27/2021,52.32799911,55.64199829,51.57300186,55.07099915,86703000
1/28/2021,53.86000061,55.31499863,53.07400131,53.58800125,59690000
1/29/2021,53.23899841,54.09999847,53.01800156,53.79999924,43253000
2/1/2021,53.90399933,54.50600052,53.17300034,53.67900085,35475000
2/2/2021,54.81600189,55.54800034,53.89300156,54.20100021,37676000
2/3/2021,53.94499969,55.04800034,53.82400131,55.01699829,31723000
2/4/2021,55.2159996,55.94800186,53.75099945,53.98099899,51645000
2/5/2021,55.07899857,55.44400024,54.54800034,55.22600174,23762000
2/8/2021,54.79199982,55.5,54.36999893,55.5,27917000
2/9/2021,55.9070015,56.59999847,54.29999924,54.59999847,37035000
2/10/2021,56.35900116,56.66500092,55.34600067,56.25,39913000
2/11/2021,55.75899887,56.5929985,55.42200089,56.44400024,27306000
2/12/2021,55.65200043,56.125,55.08499908,55.69400024,21971000
2/16/2021,55.72800064,56.36299896,55.27299881,55.72900009,26241000
2/17/2021,55.13399887,55.52500153,54.3030014,55.09899902,20696000
2/18/2021,54.8219986,55,53.82300186,54.90000153,24562000
2/19/2021,54.02199936,54.89899826,53.88100052,54.79999924,28415000
2/22/2021,53.37799835,54.17900085,53.07899857,53.49900055,30786000
2/23/2021,54.61500168,54.85400009,51.82799911,52.5,41365000
2/24/2021,55.3409996,55.68500137,53.9070015,53.97999954,32450000
2/25/2021,54.66999817,55.64799881,53.57500076,55.02700043,42529000
2/26/2021,53.88499832,55.30899811,53.79999924,54.65100098,37556000
3/1/2021,55.06399918,55.2140007,54.20000076,54.55699921,30414000
3/2/2021,54.7820015,55.69900131,54.60200119,55.33399963,30422000
3/3/2021,52.06999969,54.80099869,51.78099823,54.5929985,53624000
3/4/2021,51.12900162,53.15000153,50.76800156,52.15000153,50348000
3/5/2021,51.63899994,51.77600098,49.87900162,51.19800186,50700000
3/8/2021,49.33300018,51.88399887,49.28499985,51.44599915,39818000
3/9/2021,50.64400101,51.31100082,50.38199997,50.73099899,34700000
3/10/2021,50.45399857,51.89699936,50.42499924,51.34999847,37715000
3/11/2021,52.30599976,53.02399826,51.07099915,51.22000122,47145000
3/12/2021,51.80199814,52.65100098,50.6590004,51.25,39817000
3/15/2021,52.02500153,52.07300186,50.8030014,51.63199997,34843000
3/16/2021,52.40299988,53.34199905,52.32099915,52.4469986,32389000
3/17/2021,52.44400024,52.8370018,51.43000031,52.20000076,28174000
3/18/2021,50.47900009,51.79000092,50.38499832,51.63999939,40945000
3/19/2021,51.2179985,51.31900024,50.1629982,50.49599838,43864000
3/22/2021,52.31100082,52.93099976,50.9129982,50.9129982,33606000
3/23/2021,53.50899887,54.31200027,52.93999863,52.98699951,55835000
3/24/2021,52.08100128,53.44200134,52,53.37799835,41022000
3/25/2021,50.2859993,51.85300064,49.70000076,51.69900131,49268000
3/26/2021,50.80500031,50.87200165,49.66799927,50.2820015,34678000
3/29/2021,51.39500046,51.79999924,50.43999863,50.56600189,33300000
3/30/2021,51.3390007,51.44100189,50.69100189,51.05099869,24181000
3/31/2021,52.16600037,52.81299973,51.54399872,51.56700134,35031000
4/1/2021,53.94200134,54.04999924,52.70299911,52.99300003,39386000
4/5/2021,54.06700134,54.28499985,52.92300034,54.00099945,33559000
4/6/2021,54.45299911,55.41699982,54.33000183,54.48099899,34742000
4/7/2021,54.69900131,54.9640007,54.14500046,54.34999847,21513000
4/8/2021,55.45800018,55.68999863,54.75699997,55.11299896,43098000
4/9/2021,55.53099823,55.68999863,54.71099854,55.26900101,28940000
4/12/2021,55.27799988,55.79800034,54.95800018,55.10499954,29441000
4/13/2021,55.3730011,55.97499847,55.02999878,55.70000076,27203000
4/14/2021,54.0019989,55.48699951,53.85300064,55.48699951,37403000
4/15/2021,54.92200089,55.34899902,54.26599884,54.41699982,31391000
4/16/2021,54.65399933,55.19800186,53.95100021,55.05400085,32091000
4/19/2021,55.44400024,55.64400101,54.5530014,54.68999863,42887000
4/20/2021,54.95700073,56.35599899,54.63000107,55.44200134,112576000
4/21/2021,50.88999939,51.54600143,50.36000061,50.79999924,228974000
4/22/2021,50.87799835,51.39599991,50.05500031,51.38199997,90611000
4/23/2021,50.55500031,50.97000122,50.06999969,50.90100098,73077000
4/26/2021,51.02999878,51.04800034,50.29999924,50.67599869,43888000
4/27/2021,50.55500031,51.29899979,50.45800018,51.26200104,37613000
4/28/2021,50.65200043,50.84000015,50.33399963,50.52000046,31930000
4/29/2021,50.90000153,50.92900085,49.90000153,50.75999832,51278000
4/30/2021,51.34700012,51.45500183,50.5,50.5,44132000
5/3/2021,50.9109993,51.89500046,50.52000046,51.26499939,40919000
5/4/2021,50.31800079,51.1629982,49.67900085,51.07799911,43495000
5/5/2021,49.60800171,50.77799988,49.46300125,50.49900055,31294000
5/6/2021,49.95500183,49.95500183,49.13700104,49.59899902,37837000
5/7/2021,50.38399887,50.85499954,50.11199951,50.4620018,31328000
5/10/2021,48.66899872,50.31499863,48.61100006,50.20000076,51316000
5/11/2021,49.50799942,49.79899979,47.86299896,47.97499847,44010000
5/12/2021,48.4980011,49.35400009,48.27000046,48.68299866,41215000
5/13/2021,48.66600037,49.07799911,48.27099991,48.9129982,27125000
5/14/2021,49.3370018,49.48500061,48.6590004,48.7859993,28825000
5/17/2021,48.89400101,49.27099991,48.28099823,48.55899811,27052000
5/18/2021,48.62799835,49.34799957,48.61899948,48.84000015,23505000
5/19/2021,48.77000046,48.85699844,47.85400009,48.1629982,33499000
5/20/2021,50.16699982,50.27000046,48.89799881,48.95500183,37212000
5/21/2021,49.78900146,50.54000092,49.72600174,50.31200027,33229000
5/24/2021,50.29000092,50.42499924,49.95100021,50.10499954,24126000
5/25/2021,50.13399887,50.63700104,49.92200089,50.59999847,26995000
5/26/2021,50.23600006,50.41400146,50.04999924,50.23400116,24653000
5/27/2021,50.38600159,50.50999832,49.85400009,50.18000031,32538000
5/28/2021,50.28099823,51.17599869,50.25299835,50.43999863,29103000
6/1/2021,49.90800095,50.54100037,49.77399826,50.40100098,24826000
6/2/2021,49.92399979,50.3219986,49.58200073,49.98199844,22690000
6/3/2021,48.94300079,49.66600037,48.72499847,49.51900101,38874000
6/4/2021,49.47399902,50.18600082,49.09500122,49.20000076,31605000
6/7/2021,49.4659996,49.66999817,49.05500031,49.29199982,27919000
6/8/2021,49.23899841,49.88199997,48.93700027,49.70000076,23740000
6/9/2021,48.58100128,49.60900116,48.46500015,49.45000076,30550000
6/10/2021,48.72700119,49.02099991,48.2140007,48.71699905,43829000
6/11/2021,48.8769989,49.14099884,48.77799988,49,31240000
6/14/2021,49.98899841,50.34999847,48.69100189,48.9679985,44002000
6/15/2021,49.18999863,50.1230011,49.04000092,50.1230011,31041000
6/16/2021,49.24100113,49.64599991,48.62799835,49.5,35332000
6/17/2021,49.83399963,50.18000031,49.01499939,49.02500153,31983000
6/18/2021,50.07699966,50.44900131,49.52399826,49.63999939,51976000
6/21/2021,49.70000076,50.20500183,49.22800064,50.16400146,52773000
6/22/2021,50.88199997,51.35499954,49.58000183,49.85400009,58093000
6/23/2021,51.27399826,51.6629982,50.81999969,50.84799957,39448000
6/24/2021,51.80599976,52.09600067,51.43999863,51.79600143,33612000
6/25/2021,52.70700073,53.30599976,52.5,52.88399887,52991000
6/28/2021,53.3030014,53.39400101,52.45600128,52.81200027,28202000
6/29/2021,53.34999847,53.61299896,52.85699844,53.35499954,23146000
6/30/2021,52.82099915,53.43799973,52.68199921,53.40599823,27734000
7/1/2021,53.35400009,53.70399857,52.5719986,52.5719986,28054000
7/2/2021,53.39799881,53.85400009,52.93899918,53.54999924,19755000
7/6/2021,54.16400146,54.2859993,53.29999924,53.29999924,27751000
7/7/2021,53.59600067,54.4640007,53.16600037,54.42399979,27225000
7/8/2021,53.07600021,53.54999924,52.9090004,53.0929985,32690000
7/9/2021,53.59799957,53.82600021,52.85800171,53.09999847,27772000
7/12/2021,53.73099899,54.06499863,53.29199982,54.02999878,17807000
7/13/2021,54.06800079,54.53300095,53.57600021,53.57600021,27516000
7/14/2021,54.79499817,55.40999985,54.10100174,54.10100174,46595000
7/15/2021,54.29499817,55.75400162,53.81999969,55.39699936,57139000
7/16/2021,53.03099823,54.40599823,52.70500183,54.18099976,34421000
7/19/2021,53.22800064,53.49100113,52.22399902,52.60499954,38858000
7/20/2021,53.10499954,53.66400146,52.02999878,52.60699844,69304000
7/21/2021,51.36299896,53.09899902,50.56100082,52.61299896,119068000
7/22/2021,51.17699814,51.36800003,50.70000076,51.02099991,43281000
7/23/2021,51.54100037,51.74100113,50.4659996,51.2159996,38205000
7/26/2021,51.64899826,52.11299896,50.90100098,51.43799973,22545000
7/27/2021,51.89099884,52.19499969,51.20500183,51.80799866,27590000
7/28/2021,51.93000031,52.4469986,51.69800186,52.18199921,23905000
7/29/2021,51.42499924,52.07799911,51.37900162,51.99599838,17360000
7/30/2021,51.75699997,51.97900009,51.09600067,51.26900101,25371000
8/2/2021,51.51499939,51.98500061,51.05099869,51.90000153,20966000
8/3/2021,51.08200073,51.56299973,50.53699875,51.43899918,25794000
8/4/2021,51.73500061,51.79800034,51.03699875,51.29999924,20394000
8/5/2021,52.48899841,52.54100037,51.40200043,51.71300125,25567000
8/6/2021,52.05500031,52.68399811,51.93899918,52.40000153,19198000
8/9/2021,51.99700165,52.26699829,51.79899979,52.11500168,13678000
8/10/2021,51.58399963,52.07899857,51.29700089,52,19605000
8/11/2021,51.24000168,51.95700073,50.97700119,51.70000076,16739000
8/12/2021,51.0719986,51.29999924,50.72000122,51.18600082,16857000
8/13/2021,51.59199905,52.14400101,51.15100098,51.26399994,21777000
8/16/2021,51.79199982,52.33800125,51.22999954,51.52399826,20328000
8/17/2021,51.89099884,52.07899857,51.41999817,51.54700089,23098000
8/18/2021,52.18700027,52.63800049,51.86500168,52,25820000
8/19/2021,54.37099838,54.8390007,52.18700027,52.27399826,74973000
8/20/2021,54.68799973,55.13899994,53.90999985,54.50899887,37764000
8/23/2021,55.33300018,55.55500031,54.37400055,54.59799957,26020000
8/24/2021,55.3409996,55.53099823,54.92699814,55.14799881,21095000
8/25/2021,54.75799942,55.2840004,54.54499817,55.01599884,20656000
8/26/2021,55.01200104,55.25999832,54.59000015,54.61600113,15955000
8/27/2021,55.89199829,56.41699982,54.92499924,55.15999985,32526000
8/30/2021,56.61800003,56.7159996,55.64500046,55.72499847,24348000
8/31/2021,56.91899872,56.94800186,56.1609993,56.61199951,24319000
9/1/2021,58.20700073,59.09999847,56.90000153,56.90000153,56262000
9/2/2021,58.85499954,59.87599945,58.36800003,58.36800003,61799000
9/3/2021,59.0530014,59.18799973,58.31399918,58.58000183,26812000
9/7/2021,60.67100143,61.38499832,59.39899826,59.46900177,58214000
9/8/2021,60.60499954,61.56000137,59.57099915,60.38399887,54245000
9/9/2021,59.75400162,60.94400024,59.65499878,60.64699936,29542000
9/10/2021,59.87200165,60.94499969,59.36700058,59.81600189,39508000
9/13/2021,58.92900085,59.85699844,58.27799988,59.85699844,30629000
9/14/2021,57.77600098,58.72800064,57.55599976,58.48899841,34570000
9/15/2021,58.28699875,58.4620018,57.53699875,57.81700134,27556000
9/16/2021,58.65000153,58.7480011,57.77199936,58.43000031,18320000
9/17/2021,58.93500137,59.02799988,58.08499908,58.78499985,41451000
9/20/2021,57.54299927,59.15299988,56.80799866,58.67900085,37322000
9/21/2021,57.31399918,58.18799973,56.93700027,57.83100128,22509000
9/22/2021,59.06499863,59.56499863,57.96900177,57.96900177,40218000
9/23/2021,59.32600021,59.93199921,58.9129982,59.07899857,25262000
9/24/2021,59.23899841,59.29800034,58.36399841,59.25,21262000
9/27/2021,59.26399994,59.35800171,57.69300079,58.79499817,25047000
9/28/2021,58.38499832,59.95399857,58.01599884,58.90000153,44311000
9/29/2021,59.90599823,60.98799896,58.80099869,58.90100098,62210000
9/30/2021,61.0340004,61.90000153,60.80500031,60.80500031,66126000
10/1/2021,61.31499863,61.49900055,59.75099945,60.42399979,40908000
10/4/2021,60.33499908,62.61299896,59.4679985,61.3390007,49959000
10/5/2021,63.48099899,64.03900146,60.68899918,60.69400024,95343000
10/6/2021,63.90999985,63.98699951,62.63600159,62.81800079,45804000
10/7/2021,63.18500137,64.68399811,63.04499817,64.22299957,35569000
10/8/2021,63.26599884,64.37999725,63.08599854,63.41699982,32721000
10/11/2021,62.70399857,63.94200134,62.6780014,63.31999969,28625000
10/12/2021,62.49399948,63.76599884,62.19900131,63.30199814,32273000
10/13/2021,62.97600174,63.2179985,62.20999908,63.2179985,24203000
10/14/2021,63.38000107,63.68799973,62.67900085,63.22299957,26717000
10/15/2021,62.82899857,63.94200134,62.51599884,63.79999924,41169000
10/18/2021,63.79700089,63.8409996,62.05899811,63.20999908,46691000
10/19/2021,63.90000153,64.09999847,63.22999954,63.6969986,76331000
10/20/2021,62.51399994,63.74000168,61.71500015,62.55699921,106220000
10/21/2021,65.31600189,65.40100098,62.86500168,62.88899994,84371000
10/22/2021,66.47799683,66.54599762,65.18099976,65.18099976,61860000
10/25/2021,67.16600037,67.58799744,65.70700073,66.37400055,38335000
10/26/2021,66.85199738,67.64900208,66.27700043,67.37599945,29048000
10/27/2021,66.29199982,67.14099884,66.18499756,66.90000153,22769000
10/28/2021,67.40499878,67.68000031,66.8030014,67.09500122,28594000
10/29/2021,69.03099823,69.09700012,67.12400055,67.30599976,38253000
11/1/2021,68.11699677,68.99700165,67.65399933,68.90599823,31109000
11/2/2021,67.77200317,68.76799774,67.38200378,68.31099701,38886000
11/3/2021,68.82900238,68.93900299,67.72699738,67.72699738,23349000
11/4/2021,66.83999634,68.59400177,66.55000305,68.58899689,48650000
11/5/2021,64.5719986,66.56400299,64.50099945,66.39700317,52835000
11/8/2021,65.14499664,65.59999847,64.3789978,65.02899933,28875000
11/9/2021,65.59899902,66.05000305,65.05200195,65.37000275,24156000
11/10/2021,64.69100189,66.03299713,64.21099854,65.3010025,24058000
11/11/2021,65.75800323,66.58200073,64.97100067,65.02400208,28683000
11/12/2021,68.26100159,68.33399963,65.38200378,66.00099945,41984000
11/15/2021,67.93299866,68.52600098,67.14900208,68.12400055,28722000
11/16/2021,68.73999786,68.83599854,67.69000244,67.82700348,20774000
11/17/2021,69.16899872,70.09899902,68.60900116,69,27328000
11/18/2021,68.20200348,69.1740036,67.97399902,69.16100311,20129000
11/19/2021,67.87999725,69.41600037,67.5,69.23500061,26137000
11/22/2021,65.91999817,67.94799805,65.64700317,67.60199738,27644000
11/23/2021,65.40599823,66.64299774,64.60500336,65.81800079,23202000
11/24/2021,65.82900238,66.14399719,65.11000061,65.8010025,18673000
11/26/2021,66.56400299,67.64099884,66.06700134,67.5,28725000
11/29/2021,66.38400269,66.7990036,65.82900238,66.31999969,25294000
11/30/2021,64.19000244,67.53800201,64.00099945,66.81999969,56089000
12/1/2021,61.77700043,65.45200348,61.70700073,64.94799805,38828000
12/2/2021,61.64699936,62.5359993,61.2879982,61.70999908,33311000
12/3/2021,60.21300125,62.54999924,59.40000153,62.27500153,48293000
12/6/2021,61.26900101,61.72900009,60.09999847,60.60100174,30757000
12/7/2021,62.55799866,62.88899994,61.13999939,61.98300171,31252000
12/8/2021,62.80799866,63.24599838,62.31999969,63,22203000
12/9/2021,61.09999847,63.02399826,61.04399872,62.75799942,23763000
12/10/2021,61.16600037,61.77399826,60.58800125,61.6780014,27488000
12/13/2021,60.45600128,61.26399994,59.95199966,61.20000076,25179000
12/14/2021,59.79899979,60.22900009,58.81299973,59.87099838,29845000
12/15/2021,60.50400162,60.56900024,58.45100021,59.81800079,28662000
12/16/2021,59.10599899,60.28300095,58.79999924,59.70899963,31432000
12/17/2021,58.67300034,59.32500076,58.17399979,59.1609993,43869000
12/20/2021,59.37400055,60.2879982,58.42599869,58.64300156,33584000
12/21/2021,60.49200058,60.7820015,59.38600159,59.75400162,23194000
12/22/2021,61.42399979,61.48199844,60.26300049,60.33599854,23357000
12/23/2021,61.4090004,61.68799973,60.75699997,61.63999939,16211000
12/27/2021,61.31200027,61.5,60.92499924,61.5,20615000
12/28/2021,61.07099915,61.8409996,60.96900177,61.49499893,18828000
12/29/2021,61.05400085,61.39799881,60.4679985,61.07099915,12872000
12/30/2021,61.20899963,62.06100082,61.12400055,61.29899979,16251000
12/31/2021,60.24399948,61.40800095,60.20500183,61.00099945,19959000
1/3/2022,59.73699951,60.99900055,59.05599976,60.56100082,30675000
1/4/2022,59.11500168,60.04100037,58.15999985,59.99100113,43931000
1/5/2022,56.7519989,59.2840004,56.68799973,59.20000076,41487000
1/6/2022,55.32899857,56.33599854,54.20100021,55.43399811,57118000
1/7/2022,54.10599899,55.3429985,53.8219986,54.94599915,33829000
1/10/2022,53.98500061,54.36899948,52.63199997,53.84899902,44861000
1/11/2022,54.08399963,54.39099884,53.00699997,53.69900131,30778000
1/12/2022,53.72200012,54.42699814,53.20199966,54.42699814,37874000
1/13/2022,51.91999817,54.07899857,51.82600021,53.70600128,44751000
1/14/2022,52.56900024,53.8370018,51.18799973,51.75999832,78611000
1/18/2022,51.08000183,52.17499924,50.86800003,52.00799942,48391000
1/19/2022,51.58599854,52.32099915,51.05099869,51.5,43535000
1/20/2022,50.82500076,52.66400146,50.69300079,51.77500153,126590000
1/21/2022,39.75,40.91500092,37.99900055,40.04299927,589043000
1/24/2022,38.71500015,38.72600174,35.14599991,38.39099884,323460000
1/25/2022,36.64199829,38.77099991,36.51300049,37.91400146,151458000
1/26/2022,35.97000122,38.26599884,35.66199875,37.82699966,126840000
1/27/2022,38.66999817,39.47999954,37.81000137,38.20600128,243247000
1/28/2022,38.43600082,38.70000076,37.20800018,38.67599869,119666000
1/31/2022,42.7140007,42.77000046,39.81999969,40.1969986,200475000
2/1/2022,45.71300125,45.84799957,42.55400085,43.29600143,225681000
2/2/2022,42.94800186,45.19800186,42.64799881,44.82500076,143460000
2/3/2022,40.56000137,42.92599869,40.4280014,42.14400101,99052000
2/4/2022,41.01699829,41.27700043,39.66400146,40.73099899,77898000
2/7/2022,40.20999908,41.23500061,39.35499954,41.01699829,82329000
2/8/2022,40.35300064,40.6609993,39.58300018,39.81800079,68185000
2/9/2022,41.28900146,41.29800034,39.87900162,40.86500168,77382000
2/10/2022,40.6269989,40.79999924,39.63600159,40.20999908,84529000
2/11/2022,39.13100052,41.1609993,38.76499939,40.53300095,75589000
2/14/2022,39.6570015,40.93600082,38.68899918,38.75899887,72022000
2/15/2022,40.74599838,40.91600037,40.10100174,40.37900162,53923000
2/16/2022,39.80799866,40.15599823,39.0379982,40.15299988,52777000
2/17/2022,38.66699982,39.9109993,38.56999969,39.42399979,46692000
2/18/2022,39.12900162,40.28699875,38.90499878,39.25299835,68017000
2/22/2022,37.73799896,39.24200058,37.30199814,38.89500046,66975000
2/23/2022,36.74599838,38.59999847,36.66600037,38.27199936,46143000
2/24/2022,39.00299835,39.07300186,35.47200012,35.50899887,70687000
2/25/2022,39.08000183,39.12900162,37.55799866,38.6609993,48416000
2/28/2022,39.45199966,39.77500153,38.21300125,38.73300171,50350000
3/1/2022,38.62400055,39.5,38.37099838,39.15999985,32904000
3/2/2022,38.00299835,38.92200089,37.52099991,38.89300156,53568000
3/3/2022,36.80699921,38.61199951,36.46500015,38.59999847,60768000
3/4/2022,36.17300034,37.48199844,35.71699905,36.79999924,53255000
3/7/2022,35.02600098,36.20000076,35.02000046,36.04100037,57084000
